分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2026-04-09,2026-07-21,30-65/南興公園+6/業務/名車(0502調,inactive,7014,5780,1,,2,715.5,actions:leadgen.other,1431,3000,總經費,239,3.407471,1.213495,2026-05-01,2026-05-10
2026-04-09,2026-07-21,30-65/南興公園+6/政治/置產/科技,inactive,8670,7080,9,,5,279.6,actions:leadgen.other,1398,3000,總經費,346,3.990773,1.224576,2026-05-01,2026-05-10
2026-04-09,2026-07-21,30-65/南興公園+6/教育/文學/育兒,inactive,3179,2778,,,,,,609,3000,總經費,93,2.925448,1.144348,2026-05-02,2026-05-13
2026-04-09,2026-07-21,30-65/南興公園+6/iphone/行動支付/信用卡,inactive,2607,2243,1,,,,,590,3000,總經費,94,3.605677,1.162283,2026-05-02,2026-05-13
2026-04-09,2026-07-21,30-65/好市多+6/父母成家興趣,inactive,1611,1464,1,,1,303,actions:leadgen.other,303,300,每日,53,3.289882,1.10041,2026-05-04,進行中
2026-04-09,2026-07-21,28-55/好市多+6/科技新貴/旅遊,inactive,1531,1164,1,,,,,296,300,每日,44,2.873939,1.315292,2026-05-04,進行中
2026-04-09,2026-07-21,30-60/好市多+6/自營商/投資置產,inactive,1788,1606,,,,,,291,300,每日,50,2.796421,1.113325,2026-05-04,進行中
2026-04-09,2026-07-21,30-65/南興公園+6/科技生活品質,inactive,2906,2601,,,,,,518,3000,總經費,78,2.684102,1.117263,2026-05-07,2026-05-17
2026-04-09,2026-07-21,30-65/南興公園+6/父母名車興趣,inactive,11094,8267,,,7,315.57142857,actions:leadgen.other,2209,3000,總經費,318,2.866414,1.341962,2026-05-07,2026-05-17
2026-04-09,2026-07-21,30-58/南興公園+20/科技工程師(純FB,inactive,2723,2354,,,,,,773,3000,總經費,87,3.195006,1.156754,2026-05-11,2026-05-22
2026-04-09,2026-07-21,30-65/南興公園+20/房產精品興趣,inactive,4498,3527,,1,1,,,730,3000,總經費,112,2.489996,1.275305,2026-05-11,2026-05-22
2026-04-09,2026-07-21,30-65/南興公園+6/父母旅遊興趣,inactive,5363,4252,1,,1,999,actions:leadgen.other,999,3000,總經費,105,1.957859,1.261289,2026-05-14,2026-05-25
