分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2023-06-22,2026-07-22,35-60/北區竹北/建築/不動產業主,inactive,2745,1749,,,1,1037,actions:leadgen.other,1037,300,每日,75,2.73224,1.569468,2026-06-29,2026-07-01
2023-06-22,2026-07-22,"28–55 / 竹北 新竹市 / 自營商批發零售成家",active,10960,4629,,1,11,435.90909091,actions:leadgen.other,4795,6800,總經費,334,3.047445,2.367682,2026-07-07,2026-08-01
2023-06-22,2026-07-22,"28–55 / 竹北 新竹市 / 雙薪首購家庭育兒學區",inactive,1726,1155,,,,,,659,6800,總經費,31,1.79606,1.494372,2026-07-07,2026-08-01
2023-06-22,2026-07-22,30-53/東區竹北/教師/護理師/換屋,inactive,3105,1466,,,2,932,actions:leadgen.other,1864,250,每日,60,1.932367,2.118008,2026-07-13,進行中
2023-06-22,2026-07-22,35-58/東區竹北/律師/會計師,inactive,1663,920,,,,,,984,200,每日,37,2.224895,1.807609,2026-07-15,進行中
2023-06-22,2026-07-22,"30-65 / 竹北竹東芎林(排除湖口外圍) / 傳產+科技",inactive,451,302,,,,,,81,1511,總經費,5,1.108647,1.493377,2024-09-23,2024-09-30
2023-06-22,2026-07-22,"30-65 / 竹北竹東芎林 / 旅遊精品博奕",not_delivering,1106,789,,1,1,200,actions:onsite_conversion.messaging_conversation_started_7d,200,2400,總經費,29,2.622061,1.401774,2024-10-16,2024-10-31
2023-06-22,2026-07-22,"28-65 / 湖口北湖竹北/ 軍公教",inactive,4802,2038,,,1,823,actions:leadgen.other,823,862,總經費,145,3.019575,2.356232,2025-04-23,2025-04-28
2023-06-22,2026-07-22,"28-65 / 湖口北湖竹北/ 591房地產",inactive,2755,1388,3,1,,578,actions:onsite_conversion.messaging_conversation_started_7d,578,600,總經費,154,5.589837,1.98487,2025-04-24,2025-04-28
2023-06-22,2026-07-22,"30-65 / 東區 竹北 湖口 / 高知識+財經",not_delivering,15389,5162,1,4,13,230.38461538,actions:leadgen.other,2995,100,每日,488,3.171096,2.981209,2025-07-29,2025-08-22
2023-06-22,2026-07-22,"27-55 / 頭份竹南竹北 / 社群商家 高互動",inactive,3294,1733,,,,,,596,300,每日,80,2.428658,1.90075,2025-09-23,進行中
2023-06-22,2026-07-22,"27-55 / 芎林竹北 / 在地客自營商(1210微調)",inactive,16644,8917,,10,,297.7,actions:onsite_conversion.messaging_conversation_started_7d,2977,200,每日,433,2.601538,1.866547,2025-12-04,進行中
2023-06-22,2026-07-22,"30-50 / 芎林竹北 / 健康飲食",not_delivering,2376,1725,,,,,,328,250,每日,35,1.473064,1.377391,2025-12-23,進行中
2023-06-22,2026-07-22,28-55/竹東竹北/國營/軍警,inactive,2809,1845,,,1,970,actions:leadgen.other,970,300,每日,67,2.38519,1.522493,2025-12-30,進行中
2023-06-22,2026-07-22,35-65/竹北東區/工程師,inactive,4390,2696,,,,,,857,300,每日,165,3.758542,1.628338,2026-01-02,進行中
2023-06-22,2026-07-22,30-55/竹東竹北香山/傳產/製造業,inactive,2614,2066,,,,,,1054,350,每日,65,2.486611,1.265247,2026-01-06,進行中
2023-06-22,2026-07-22,30-60/竹東竹北/企業主/自營商,inactive,2629,2366,,,,,,975,350,每日,50,1.901864,1.111158,2026-01-12,進行中
2023-06-22,2026-07-22,30-55/竹東竹北/商務/高階主管,inactive,11504,6080,,,4,623.5,actions:leadgen.other,2494,300,每日,372,3.233658,1.892105,2026-01-15,進行中
2023-06-22,2026-07-22,35-60/竹東竹北/退休規劃/民俗信仰,inactive,3595,2630,,,1,1176,actions:leadgen.other,1176,300,每日,121,3.365786,1.36692,2026-01-15,進行中
2023-06-22,2026-07-22,30-55/竹北/運動/健身社交/投資,inactive,2937,2041,,,,,,866,300,每日,75,2.553626,1.439,2026-03-23,進行中
2023-06-22,2026-07-22,30-55/竹北/精品珠寶/名錶收藏,inactive,4185,2252,,,,,,1547,300,每日,107,2.55675,1.858348,2026-03-25,進行中
2023-06-22,2026-07-22,"30-55 / 竹北東區 / 育兒醫療",inactive,2421,1533,,,,,,739,250,每日,63,2.60223,1.579256,2026-03-27,進行中
2023-06-22,2026-07-22,28-55/竹北/商圈生活派/逛街,inactive,13022,5907,,,4,660.75,actions:leadgen.other,2643,300,每日,396,3.041008,2.204503,2026-03-31,進行中
2023-06-22,2026-07-22,"30-60 / 東區竹北 / 投資/旅遊",inactive,1290,893,,,,,,622,300,每日,35,2.713178,1.444569,2026-04-15,進行中
2023-06-22,2026-07-22,"30-55 / 北區竹北 / 戶外家具/投資理財",not_delivering,2444,1972,,,1,867,actions:leadgen.other,867,350,每日,69,2.823241,1.239351,2026-04-22,2026-04-23
2023-06-22,2026-07-22,30-55/北區竹北/自營商/精品/葡萄酒,inactive,9421,3840,,,5,984.4,actions:leadgen.other,4922,300,每日,299,3.173761,2.453385,2026-04-22,進行中
2023-06-22,2026-07-22,32-55/北區竹北/金融/保險,inactive,5048,2525,,,,,,1616,300,每日,132,2.614897,1.999208,2026-06-24,進行中
2023-06-22,2026-07-22,35-55/東區北區竹北/醫生/法律/置產,inactive,1423,820,,,,,,888,250,每日,24,1.686578,1.735366,2026-07-03,進行中
2023-06-22,2026-07-22,28-55/北區東區竹北/雙薪家庭首購,inactive,1227,734,,,,,,874,250,每日,20,1.629992,1.671662,2026-07-10,進行中
2023-06-22,2026-07-22,30-55/北區東區竹北/昌禾天雋名單再行銷,active,533,268,,,,,,325,200,每日,9,1.688555,1.988806,2026-07-20,進行中
2023-06-22,2026-07-22,"30-65/台元 竹北/附近上班族",not_delivering,21885,9886,42,75,6,40.72,actions:onsite_conversion.messaging_conversation_started_7d,3054,3055,總經費,2339,10.687686,2.213737,2024-11-02,2024-11-30
2023-06-22,2026-07-22,"28-65 / 湖口北湖竹北/ 年輕成家",inactive,9507,3461,2,1,4,382.5,actions:leadgen.other,1530,1900,總經費,236,2.482381,2.746894,2025-05-09,2025-05-22
2023-06-22,2026-07-22,"28-65 / 湖口北湖竹北/ 工業科技",inactive,4774,2511,,1,,,,744,200,每日,88,1.843318,1.901235,2025-05-16,2025-05-22
2023-06-22,2026-07-22,"28-60 / 竹南竹北 / 教育 生活",inactive,11937,7057,,,6,490.5,actions:leadgen.other,2943,200,每日,422,3.535227,1.691512,2025-10-14,進行中
2023-06-22,2026-07-22,"28-60 / 竹北竹科 / 戶外 高等教育(1128調地點)",inactive,9595,4106,6,5,,442.2,actions:onsite_conversion.messaging_conversation_started_7d,2211,250,每日,264,2.751433,2.336824,2025-11-25,進行中
2023-06-22,2026-07-22,"27-55 / 芎林竹北 / 教育休閒",inactive,16753,7273,8,11,,240.09090909,actions:onsite_conversion.messaging_conversation_started_7d,2641,200,每日,543,3.241211,2.303451,2025-12-10,進行中
2023-06-22,2026-07-22,"28-55 / 竹北竹南科 / 教育享樂",inactive,4351,1959,,,,,,1028,250,每日,75,1.723742,2.221031,2025-12-18,進行中
2023-06-22,2026-07-22,"28-50 / 竹北東區 / 教育業者",not_delivering,3690,2612,,2,,268,actions:onsite_conversion.messaging_conversation_started_7d,536,250,每日,88,2.384824,1.412711,2025-12-23,進行中
2023-06-22,2026-07-22,30-60/竹東竹北/企業主/投資置產,inactive,6621,3848,,,,,,1251,300,每日,279,4.213865,1.720634,2025-12-29,進行中
2023-06-22,2026-07-22,28-50/竹東竹北/科技業,inactive,5940,3145,,,,,,1154,350,每日,179,3.013468,1.888712,2025-12-30,進行中
2023-06-22,2026-07-22,30-50/竹東竹北/親子/換屋,inactive,14506,6812,,,6,584.33333333,actions:leadgen.other,3506,350,每日,368,2.536881,2.129477,2025-12-30,進行中
2023-06-22,2026-07-22,30-60/竹東竹北/親子/重視教育,inactive,40457,15463,2,,20,532.85,actions:leadgen.other,10657,300,每日,1344,3.322046,2.616375,2026-01-02,進行中
2023-06-22,2026-07-22,"30-60 / 竹北湖口 / 精品房產(0120+興趣)",inactive,25530,11943,,,10,481.5,actions:leadgen.other,4815,350,每日,1028,4.026635,2.137654,2026-01-08,進行中
2023-06-22,2026-07-22,"30-60 / 竹北東區 / 科技新貴",inactive,4042,2006,,,,,,963,350,每日,153,3.785255,2.014955,2026-01-09,進行中
2023-06-22,2026-07-22,"28-65 / 竹北 / 外溢族群",inactive,32006,9815,17,25,4,248.56,actions:onsite_conversion.messaging_conversation_started_7d,6214,7000,總經費,1188,3.711804,3.260927,2026-01-13,2026-03-13
2023-06-22,2026-07-22,28-55/竹北/金融/會計,inactive,2234,1460,,,,,,796,350,每日,46,2.059087,1.530137,2026-01-19,進行中
2023-06-22,2026-07-22,28-55/竹北/加工業/汽車業,inactive,3548,2046,,,1,1001,actions:leadgen.other,1001,250,每日,85,2.395716,1.734115,2026-03-16,進行中
2023-06-22,2026-07-22,30-55/竹北/醫療相關/投資,inactive,37459,12798,,,13,572.84615385,actions:leadgen.other,7447,300,每日,1112,2.968579,2.926942,2026-03-31,進行中
2023-06-22,2026-07-22,"28-65 / 竹北竹科 / 年輕興趣",inactive,63472,18780,65,101,11,111.38613861,actions:onsite_conversion.messaging_conversation_started_7d,11250,11500,總經費,4380,6.900681,3.379766,2026-04-14,2026-07-12
2023-06-22,2026-07-22,35-60/北區竹北/品味生活/收藏,inactive,2177,1458,,,,,,975,300,每日,71,3.261369,1.493141,2026-04-17,進行中
