分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2023-06-29,2026-07-29,30-45/豐原潭子大雅/年輕人首購/理財,inactive,27393,12500,2,1,5,825,actions:leadgen.other,4125,250,每日,409,1.493082,2.19144,2026-03-20,進行中
2023-06-29,2026-07-29,"35-55/豐原神岡/工程師/換屋興趣 - 跑互動",inactive,3445,2341,,,,2.32038835,actions:post_engagement,239,300,總經費,201,5.834543,1.471593,2026-05-08,2026-05-16
2023-06-29,2026-07-29,30-55/豐原潭子/1%+精品興趣,inactive,2277,1753,,,,,,445,200,每日,42,1.844532,1.298916,2026-05-12,2026-05-23
2023-06-29,2026-07-29,30-55/豐原后里神岡/傳產/企業主,inactive,1525,873,1,2,,208,actions:onsite_conversion.messaging_conversation_started_7d,416,100,每日,71,4.655738,1.74685,2026-05-22,進行中
2023-06-29,2026-07-29,28-60/豐原后里大甲/科技房產興趣,inactive,7647,3873,,,1,1687,actions:leadgen.other,1687,3000,總經費,252,3.29541,1.974438,2026-06-03,2026-06-14
2023-06-29,2026-07-29,"30–55 / 正豐原/ 警消退休",inactive,1067,553,,,1,487,actions:leadgen.other,487,5000,總經費,42,3.93627,1.929476,2026-06-06,2026-07-05
2023-06-29,2026-07-29,30-55/豐原潭子后里/建築/營造業,inactive,38041,15925,10,10,20,400.65,actions:leadgen.other,8013,250,每日,1235,3.246497,2.38876,2026-06-08,進行中
2023-06-29,2026-07-29,35-60/豐原神岡/軍公教/退休規劃,inactive,10514,3690,4,9,,241.55555556,actions:onsite_conversion.messaging_conversation_started_7d,2174,6590,總經費,590,5.611566,2.849322,2026-06-11,2026-07-16
2023-06-29,2026-07-29,35-60/豐原后科神岡/營造商/建築業,active,27327,11528,,16,,335.6875,actions:onsite_conversion.messaging_conversation_started_7d,5371,200,每日,806,2.949464,2.370489,2026-06-15,2026-08-23
2023-06-29,2026-07-29,32-55/豐原后科/製造業/資深工程師,active,36228,14004,2,12,,635.75,actions:onsite_conversion.messaging_conversation_started_7d,7629,200,每日,1125,3.105333,2.586975,2026-06-15,2026-08-23
2023-06-29,2026-07-29,33-55/豐原后里神岡/診所醫生/臨床醫生/投資理財,inactive,23302,7512,2,1,6,1080.5,actions:leadgen.other,6483,7800,總經費,767,3.291563,3.10197,2026-06-15,2026-07-23
2023-06-29,2026-07-29,35-55/豐原/自營商/傳統,inactive,4036,2993,1,,,,,976,250,每日,115,2.849356,1.34848,2026-06-18,進行中
2023-06-29,2026-07-29,35-60/豐原車站+5k/自營商/游泳/投資興趣,not_delivering,1194,741,,,1,400,actions:leadgen.other,400,400,總經費,33,2.763819,1.611336,2024-10-09,2024-10-12
2023-06-29,2026-07-29,"30-65/豐洲 豐原外圍 后科/工業類高管 成家投資",inactive,16503,4046,17,33,,81.18181818,actions:onsite_conversion.messaging_conversation_started_7d,2679,2850,總經費,1203,7.289584,4.078843,2024-12-04,2024-12-27
2023-06-29,2026-07-29,"35-65/豐原 豐洲 后里/房地產興趣 影片曝光 (跑互動)",inactive,81976,18691,,,,0.05452797,video_continuous_2_sec_watched_actions,2155,2800,總經費,388,0.473309,4.385854,2024-12-09,2025-01-05
2023-06-29,2026-07-29,"32-65/豐原外圍 后里/食品 資訊科技 成家+生活感",inactive,2876,1588,,,,,,454,1200,總經費,171,5.945758,1.811083,2024-12-26,2025-01-05
2023-06-29,2026-07-29,30-65/豐原后里/傳產/成家/自營商/民俗信仰,inactive,35916,9266,4,19,,263.15789474,actions:onsite_conversion.messaging_conversation_started_7d,5000,8000,總經費,1633,4.54672,3.876106,2025-08-18,2025-09-16
2023-06-29,2026-07-29,28-60/豐原神岡后里/投資客/科技業,inactive,4255,2357,,1,,844,actions:onsite_conversion.messaging_conversation_started_7d,844,260,每日,108,2.53819,1.805261,2025-10-28,進行中
