分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2026-03-12,2026-07-09,28-55/北屯潭子+3/房地產+運動,inactive,572,509,,,,,,172,使用行銷活動預算,0,4,0.699301,1.123772,2026-04-02,進行中
2026-03-12,2026-07-09,35-64/彰化/房地產591(0404調,not_delivering,5196,3245,,,2,815.5,actions:leadgen.other,1631,使用行銷活動預算,0,79,1.5204,1.601233,2026-04-02,進行中
2026-03-12,2026-07-09,28-60/北屯潭子+3/房地產+股票,not_delivering,734,584,,,,,,278,使用行銷活動預算,0,12,1.634877,1.256849,2026-04-04,進行中
2026-03-12,2026-07-09,"33-65 / 北屯洲際 / 在地傳產父母",inactive,1,1,,,,,,0,3000,總經費,0,0,1,2026-04-08,2026-05-08
2026-03-12,2026-07-09,"33-65 / 北屯洲際 / 在地傳產父母 - 複本",not_delivering,4253,2750,,,,,,590,2500,總經費,62,1.457795,1.546545,2026-04-08,2026-04-30
2026-03-12,2026-07-09,35-55/十期西屯/科技業興趣,not_delivering,3414,2197,,,,,,560,2500,總經費,50,1.464558,1.553937,2026-04-09,2026-04-30
2026-03-12,2026-07-09,"27-55 / 北屯潭子 / 年輕人興趣",inactive,1015,800,,,,,,650,300,每日,13,1.280788,1.26875,2026-04-14,進行中
2026-03-12,2026-07-09,"28-60 /北屯+5K / 投資置產/雙語教育/高收興趣",inactive,786,601,,,,,,730,300,每日,18,2.290076,1.30782,2026-04-14,進行中
2026-03-12,2026-07-09,"28-65 / 北屯74 / 自營商/投資置產",inactive,1848,1264,,,,,,1300,300,每日,38,2.056277,1.462025,2026-04-16,進行中
2026-03-12,2026-07-09,"30-60 / 北屯+5 / 房地產",not_delivering,22419,12876,1,,,7.32048682,actions:post_interaction_gross,3609,使用行銷活動預算,0,376,1.677149,1.741146,2026-04-30,進行中
2026-03-12,2026-07-09,35-60/中科/主管/旅遊/投資置產,not_delivering,698,546,,,1,507,actions:leadgen.other,507,250,每日,16,2.292264,1.278388,2026-06-10,進行中
2026-03-12,2026-07-09,28-60/北屯好市多+3/房地產591,inactive,5708,3368,,1,4,479.75,actions:leadgen.other,1919,使用行銷活動預算,0,83,1.4541,1.694774,2026-03-31,進行中
2026-03-12,2026-07-09,35-65/北屯好市多+3/儲蓄保險股票(0407+太原,not_delivering,3615,2311,,,2,740,actions:leadgen.other,1480,使用行銷活動預算,0,56,1.549101,1.564258,2026-03-31,進行中
2026-03-12,2026-07-09,35-65/北屯好市多+3/純股票科技(0407+太原,not_delivering,1267,925,,,,,,413,使用行銷活動預算,0,15,1.183899,1.36973,2026-04-01,進行中
2026-03-12,2026-07-09,"33-60/北屯好市多+3/房地產591 V2",not_delivering,1559,1133,,,2,291.5,actions:leadgen.other,583,使用行銷活動預算,0,26,1.667736,1.375993,2026-04-07,進行中
2026-03-12,2026-07-09,"30-65 / 水湳北屯 / 生醫/電子/商管/教授",inactive,3709,2237,,,7,482.14285714,actions:leadgen.other,3375,300,每日,97,2.61526,1.658024,2026-04-16,進行中
2026-03-12,2026-07-09,"30-60/ 十期 / 591房產/上班族",inactive,3969,2290,,,4,545.5,actions:leadgen.other,2182,300,每日,86,2.166793,1.733188,2026-04-20,進行中
2026-03-12,2026-07-09,"30-60 / 水湳北屯 / 房產興趣",inactive,1423,974,,,1,995,actions:leadgen.other,995,300,每日,25,1.756852,1.460986,2026-04-27,進行中
2026-03-12,2026-07-09,"30-60 / 水湳北屯 / 財會/公務員",inactive,855,668,,,,,,802,300,每日,8,0.935673,1.27994,2026-04-27,進行中
2026-03-12,2026-07-09,30-55/洲際北屯/投資置產/會計師/政府(0609調整),inactive,608,400,,,,,,480,250,每日,23,3.782895,1.52,2026-06-08,進行中
