分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2026-06-18,2026-08-10,28-55/烏日南區/自營商/醫療業,inactive,23793,7907,,,7,769.14285714,actions:leadgen.other,5384,300,每日,506,2.126676,3.009106,2026-06-18,進行中
2026-06-18,2026-08-10,28-55/烏日彰化/公務員/傳產老闆,inactive,21727,7416,,,9,522.66666667,actions:leadgen.other,4704,300,每日,298,1.371565,2.929746,2026-06-18,進行中
2026-06-18,2026-08-10,28-60/烏日+5/房產/投資,inactive,2828,1813,,,1,729,actions:leadgen.other,729,300,每日,68,2.404526,1.559846,2026-06-18,進行中
2026-06-18,2026-08-10,28-55/南屯烏日/製造業/大車司機,inactive,8080,3944,,,2,945,actions:leadgen.other,1890,300,每日,133,1.64604,2.048682,2026-06-23,進行中
2026-06-18,2026-08-10,28-55/烏日彰化/新婚成家,inactive,2893,1732,,,,,,580,300,每日,58,2.004839,1.670323,2026-06-23,進行中
2026-06-18,2026-08-10,28-55/烏日彰化/房產/古典興趣,inactive,3456,2405,,,,,,520,300,每日,61,1.765046,1.437006,2026-06-29,進行中
2026-06-18,2026-08-10,28-55/烏日南區/房地產/父母,inactive,4594,2831,1,,,,,589,300,每日,96,2.089682,1.622748,2026-06-29,進行中
2026-06-18,2026-08-10,28-55/烏日彰化/警消/公務員,inactive,6402,2913,,,1,896,actions:leadgen.other,896,250,每日,116,1.811934,2.197734,2026-07-01,進行中
2026-06-18,2026-08-10,28-55/烏日彰化/投資/置產客,inactive,7548,3310,,,1,1121,actions:leadgen.other,1121,250,每日,98,1.298357,2.280363,2026-07-01,進行中
2026-06-18,2026-08-10,28-55/烏日南屯/上班族,inactive,2570,1524,,,,,,571,250,每日,43,1.673152,1.686352,2026-07-03,進行中
2026-06-18,2026-08-10,30-60/烏日南屯/製造業/管理,inactive,1287,820,,,,,,315,250,每日,30,2.331002,1.569512,2026-07-06,進行中
2026-06-18,2026-08-10,30-60/西屯市政+5/投資租賃,inactive,4579,2267,,,1,957,actions:leadgen.other,957,300,每日,98,2.140205,2.01985,2026-07-10,進行中
2026-06-18,2026-08-10,30-65/烏日+5/591(曝光x),inactive,4,4,,,,,,0,300,每日,0,0,1,2026-07-17,進行中
2026-06-18,2026-08-10,30-65/烏日北彰化/小家庭+房地產,inactive,2045,1141,,,,,,668,250,每日,50,2.444988,1.792287,2026-07-17,進行中
2026-06-18,2026-08-10,30-65/烏日+5/591,inactive,607,579,,,,,,393,250,每日,5,0.823723,1.048359,2026-07-21,進行中
2026-06-18,2026-08-10,30-60/烏日彰化/商務差旅/高鐵通勤(0728調整區域,inactive,9253,3764,2,,6,481.66666667,actions:leadgen.other,2890,250,每日,254,2.745056,2.458289,2026-07-24,進行中
2026-06-18,2026-08-10,30-55/南屯烏日/置產客/精品/高爾夫球(0728調整區域,inactive,6712,3048,,,,,,1797,200,每日,123,1.832539,2.2021,2026-07-24,進行中
2026-06-18,2026-08-10,30-60/南屯烏日/主治醫師/護理師/旅遊,inactive,1827,1122,1,,,,,617,200,每日,31,1.696771,1.628342,2026-07-31,進行中
2026-06-18,2026-08-10,30-60/烏日彰化/物流業/管理,inactive,3309,1735,,,1,978,actions:leadgen.other,978,250,每日,91,2.750076,1.907205,2026-08-03,進行中
2026-06-18,2026-08-10,30-60/烏日彰化/高資產女性置產族,inactive,2665,1626,1,1,1,,,726,250,每日,59,2.213884,1.638991,2026-08-04,進行中
2026-06-18,2026-08-10,30-60/烏日彰化/工業/置產,active,2449,1514,,,,,,682,250,每日,54,2.204982,1.617569,2026-08-07,進行中
2026-06-18,2026-08-10,30-60/烏日彰化/投資客,active,2448,1507,,,,,,689,250,每日,60,2.45098,1.624419,2026-08-07,進行中
