分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2025-11-03,2026-06-05,"28-55 / 彰市和美 / 房地產(1119擴)",inactive,38331,10137,16,6,19,368.89473684,actions:leadgen.other,7009,100,每日,1428,3.725444,3.781296,2025-11-03,進行中
2025-11-03,2026-06-05,"28-55 / 彰師大車站+6K / 新婚成家(0604擴)",active,46914,10954,18,12,34,268.63333333,actions:leadgen.other,8059,200,每日,1913,4.077674,4.282819,2025-11-03,進行中
2025-11-03,2026-06-05,"28-55 / 彰市和美 / 男生興趣",inactive,4800,3065,5,1,,,,704,250,每日,158,3.291667,1.566069,2025-11-24,進行中
2025-11-03,2026-06-05,"28-55 / 彰市 / 家庭自住(1128改彰市)",inactive,8444,4940,4,2,3,436.66666667,actions:leadgen.other,1310,250,每日,239,2.830412,1.709312,2025-11-24,進行中
2025-11-03,2026-06-05,"28-55 / 彰市 / 公務員(1128改彰市)",inactive,3546,2496,2,,,,,553,250,每日,111,3.130288,1.420673,2025-11-27,進行中
2025-11-03,2026-06-05,"再行銷 / 坤辰師大苑",inactive,1395,864,1,1,,,,403,500,總經費,55,3.942652,1.614583,2025-11-28,2025-12-02
2025-11-03,2026-06-05,28-60/彰化/傳產/親子教育/服務業(1210+興趣),inactive,22479,6968,7,1,10,400.3,actions:leadgen.other,4003,150,每日,701,3.118466,3.226033,2025-11-30,進行中
2025-11-03,2026-06-05,30-60/彰化/貿易商/自營商,inactive,14629,6012,10,2,4,613,actions:leadgen.other,2452,250,每日,403,2.754802,2.4333,2025-11-30,進行中
2025-11-03,2026-06-05,"28-55 / 彰化 / 科技質感(1216+興趣)",inactive,9167,3962,,2,3,601,actions:leadgen.other,1803,150,每日,241,2.628995,2.31373,2025-12-10,進行中
2025-11-03,2026-06-05,"28-55 / 彰化 / 化工年輕成家",inactive,2696,1664,,1,1,559,actions:leadgen.other,559,150,每日,141,5.22997,1.620192,2025-12-16,進行中
2025-11-03,2026-06-05,"28-55 / 彰化 /教授/成家/理財",inactive,1194,720,3,,,,,164,150,每日,28,2.345059,1.658333,2025-12-18,進行中
2025-11-03,2026-06-05,"28-55 / 彰化 / 再行銷",not_delivering,1568,925,,,1,278,actions:leadgen.other,278,100,每日,116,7.397959,1.695135,2025-12-19,進行中
2025-11-03,2026-06-05,28-55/彰化市學區/教師/家長/投資理財,inactive,2489,1424,,,,,,456,350,每日,39,1.566894,1.747893,2026-06-03,進行中
2025-11-03,2026-06-05,30-60/彰化烏日/房產591,active,3308,3308,,,,14.20798065,reach,47,500,總經費,20,0.604595,1,2026-06-03,2026-06-18
2025-11-03,2026-06-05,再行銷/坤育師大苑,active,802,624,,,,,,149,150,每日,25,3.117207,1.285256,2026-06-03,進行中
