分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2026-06-18,2026-06-30,28-55/烏日南區/自營商/醫療業,inactive,15378,5064,,,5,606,actions:leadgen.other,3030,300,每日,389,2.529588,3.03673,2026-06-18,進行中
2026-06-18,2026-06-30,28-55/烏日彰化/公務員/傳產老闆,inactive,9755,3921,,,5,334.2,actions:leadgen.other,1671,300,每日,137,1.404408,2.487886,2026-06-18,進行中
2026-06-18,2026-06-30,28-60/烏日+5/房產/投資,inactive,2828,1813,,,1,729,actions:leadgen.other,729,300,每日,68,2.404526,1.559846,2026-06-18,進行中
2026-06-18,2026-06-30,28-55/南屯烏日/製造業/大車司機,inactive,8080,3944,,,2,945,actions:leadgen.other,1890,300,每日,133,1.64604,2.048682,2026-06-23,進行中
2026-06-18,2026-06-30,28-55/烏日彰化/新婚成家,inactive,2893,1732,,,,,,580,300,每日,58,2.004839,1.670323,2026-06-23,進行中
2026-06-18,2026-06-30,28-55/烏日彰化/房產/古典興趣,active,1366,1107,,,,,,211,300,每日,16,1.171303,1.233966,2026-06-29,進行中
2026-06-18,2026-06-30,28-55/烏日南區/房地產/父母,active,2092,1503,1,,,,,283,300,每日,54,2.581262,1.391883,2026-06-29,進行中
