分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2026-04-17,2026-06-12,"28-60 / 國圖館+6 / 親子運動(+排除主粉專）",inactive,1470,1064,1,,1,539,actions:leadgen.other,539,300,每日,62,4.217687,1.381579,2026-04-17,進行中
2026-04-17,2026-06-12,"28-60 / 國圖館+6 / 高知識文學",inactive,487,415,,,,,,219,300,每日,25,5.13347,1.173494,2026-04-17,進行中
2026-04-17,2026-06-12,"28-60 / 大慶車站+LALAPORT / 純房產興趣",inactive,6378,2955,1,,5,498.4,actions:leadgen.other,2492,200,每日,350,5.487614,2.158376,2026-04-18,進行中
2026-04-17,2026-06-12,"28-60 / 國圖館+6 / 高資產女性置產族",inactive,16905,6043,2,,22,269.5,actions:leadgen.other,5929,250,每日,745,4.40698,2.797452,2026-04-24,進行中
2026-04-17,2026-06-12,"28-60 / 興大+6 /年輕成家+通勤上班",inactive,2537,1456,,,2,499.5,actions:leadgen.other,999,225,每日,110,4.33583,1.742445,2026-05-11,進行中
2026-04-17,2026-06-12,"28-60 / 興大+3 / 精品美感高階主管(0514縮小區域",inactive,2057,1424,,,1,501,actions:leadgen.other,501,225,每日,67,3.257171,1.444522,2026-05-13,進行中
2026-04-17,2026-06-12,28-60/南區大里/科技/高收入客群,inactive,2529,1539,,,,,,846,300,每日,91,3.59826,1.643275,2026-05-15,2026-05-26
2026-04-17,2026-06-12,"28-60 / 南區東區大里 / 年輕人興趣",inactive,11065,4086,,,10,289.4,actions:leadgen.other,2894,250,每日,414,3.741527,2.708027,2026-05-21,進行中
2026-04-17,2026-06-12,"28-60 / 國圖館+6 / 房地產",inactive,1542,1162,1,,,,,416,250,每日,36,2.33463,1.327022,2026-05-28,進行中
2026-04-17,2026-06-12,30-55/南區大里/理財/保險/自營,inactive,3090,1815,,,2,457,actions:leadgen.other,914,250,每日,94,3.042071,1.702479,2026-05-28,進行中
2026-04-17,2026-06-12,30-55/美術館中興/美容/精品消費,inactive,3629,1985,,,3,396.66666667,actions:leadgen.other,1190,250,每日,145,3.995591,1.828212,2026-06-03,進行中
2026-04-17,2026-06-12,30-60/國圖大慶/教授/學術研究,inactive,3656,1868,,,2,582,actions:leadgen.other,1164,250,每日,136,3.719912,1.957173,2026-06-04,進行中
2026-04-17,2026-06-12,28-55/中興中山醫/住院醫師/非在地,inactive,973,604,,,,,,402,250,每日,35,3.597122,1.610927,2026-06-05,進行中
2026-04-17,2026-06-12,28-55/文心森林+5/線上課程/知識消費,active,2667,1495,2,,4,191.25,actions:leadgen.other,765,250,每日,97,3.637045,1.783946,2026-06-09,進行中
