分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（連結點閱率）,頻率,開始,結束時間
2026-03-02,2026-06-04,"28-50 / 后里中科 / 科技業家庭(0312+興趣)",inactive,18880,5078,6,21,2,180.42857143,actions:onsite_conversion.messaging_conversation_started_7d,3789,150,每日,1024,0.534958,3.717999,2026-03-02,進行中
2026-03-02,2026-06-04,"30-55 / 后里豐原 /  零售批發自營",inactive,9195,3677,3,9,,187.44444444,actions:onsite_conversion.messaging_conversation_started_7d,1687,200,每日,679,0.391517,2.50068,2026-03-02,進行中
2026-03-02,2026-06-04,"30-55 / 后里豐原 /  建築生活品質",inactive,4655,2356,1,5,1,255.8,actions:onsite_conversion.messaging_conversation_started_7d,1279,200,每日,344,0.537057,1.975806,2026-03-12,進行中
2026-03-02,2026-06-04,"30-55 / 大甲外埔 / 觀光農企家庭",inactive,35260,9992,,25,1,188.76,actions:onsite_conversion.messaging_conversation_started_7d,4719,200,每日,1335,1.179807,3.528823,2026-03-18,進行中
2026-03-02,2026-06-04,"30-55 / 后里豐原 / 投資理財",inactive,32828,8195,,27,1,175.7037037,actions:onsite_conversion.messaging_conversation_started_7d,4744,200,每日,1215,0.990009,4.005857,2026-03-18,進行中
2026-03-02,2026-06-04,"30-55 / 后里外埔 / 主管/成家/休旅車",inactive,44262,10502,1,38,,203.76315789,actions:onsite_conversion.messaging_conversation_started_7d,7743,200,每日,1652,1.229045,4.214626,2026-04-16,進行中
2026-03-02,2026-06-04,"30-60 / 后里豐原 / 傳產/自營/工程師/軍警",active,52691,10583,1,42,1,203.85714286,actions:onsite_conversion.messaging_conversation_started_7d,8562,200,每日,1684,0.988784,4.978834,2026-04-16,進行中
