分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2023-06-22,2026-07-22,"35-65 / 竹科 / 科技業+ai",inactive,36604,9069,29,80,,98.7125,actions:onsite_conversion.messaging_conversation_started_7d,7897,10500,總經費,1746,4.769971,4.036167,2024-07-19,2024-08-29
2023-06-22,2026-07-22,"35-65 / 青埔+竹科 / 網紅短影音部落客",not_delivering,3322,1632,,4,,252.25,actions:onsite_conversion.messaging_conversation_started_7d,1009,2500,總經費,160,4.816376,2.035539,2024-07-23,2026-06-09
2023-06-22,2026-07-22,"30-65 / 湖口竹科 / 傳統產業成家",inactive,2645,1071,,2,,485.5,actions:onsite_conversion.messaging_conversation_started_7d,971,3000,總經費,132,4.990548,2.469655,2024-08-01,2024-08-16
2023-06-22,2026-07-22,"30-65 / 湖口竹科 /科技業 - 跑互動",inactive,22072,10137,4,4,,4.68560606,actions:post_engagement,2474,3050,總經費,1196,5.41863,2.17737,2024-08-05,2024-08-31
2023-06-22,2026-07-22,"28-65/竹南頭份竹科 / 百貨+服務業+業務",inactive,3933,2720,,,,,,773,150,每日,86,2.186626,1.445956,2025-08-27,進行中
2023-06-22,2026-07-22,"27-55 / 竹科竹北 / 投資置產 政治",inactive,29420,10812,7,12,,310.83333333,actions:onsite_conversion.messaging_conversation_started_7d,3730,200,每日,878,2.984364,2.721051,2025-10-13,進行中
2023-06-22,2026-07-22,"28-60 / 竹科園區 / 教育生活",inactive,1581,1225,,,,,,446,250,每日,62,3.921569,1.290612,2025-11-25,進行中
2023-06-22,2026-07-22,"28-50 / 竹科 / 金融房產投資(0112+興趣)",inactive,5141,3325,,,2,664.5,actions:leadgen.other,1329,300,每日,215,4.182066,1.546165,2026-01-09,進行中
2023-06-22,2026-07-22,"30-55 / 竹科東區 / 投資露營",inactive,2191,1479,,,,,,725,250,每日,63,2.875399,1.481406,2026-03-30,進行中
2023-06-22,2026-07-22,38-55/北區東區/竹科創業者/天使投資人,inactive,2069,1664,1,,,,,996,300,每日,80,3.866602,1.243389,2026-06-29,進行中
