0410_訂簽68萬 | spend=207 leads=None cpl=None ctr=3.274088 clicks=35.0 freq=1.074372 start=2026-05-26 end=進行中
0424_南興角地V2 | spend=204 leads=None cpl=None ctr=1.560624 clicks=13.0 freq=1.079016 start=2026-05-26 end=進行中
0507_黑馬A版 | spend=98 leads=None cpl=None ctr=2.882883 clicks=16.0 freq=1.183369 start=2026-05-08 end=2026-05-19
0507_黑馬A版 | spend=194 leads=None cpl=None ctr=2.654867 clicks=27.0 freq=1.223827 start=2026-05-08 end=2026-05-19
0508_黑馬B版 | spend=435 leads=None cpl=None ctr=2.263541 clicks=56.0 freq=1.203307 start=2026-05-08 end=2026-05-19
0430_南興訂簽68萬 | spend=32 leads=None cpl=None ctr=2.39521 clicks=4.0 freq=1.050314 start=2026-05-08 end=2026-05-19
0430_南興訂簽68萬 | spend=4 leads=None cpl=None ctr=0.0 clicks=0.0 freq=1.038462 start=2026-05-08 end=2026-05-19
0424_南興角地V2 | spend=105 leads=None cpl=None ctr=2.300885 clicks=13.0 freq=1.048237 start=2026-05-08 end=2026-05-19
0512_雙捷運 | spend=445 leads=None cpl=None ctr=2.924394 clicks=41.0 freq=1.156766 start=2026-05-05 end=2026-05-15
0424_南興角地V2 | spend=187 leads=None cpl=None ctr=2.106847 clicks=28.0 freq=1.084898 start=2026-05-12 end=2026-05-23
0512_雙捷運 | spend=133 leads=None cpl=None ctr=3.374778 clicks=19.0 freq=1.086873 start=2026-05-12 end=2026-05-23
0512_雙捷運 | spend=109 leads=None cpl=None ctr=2.463054 clicks=10.0 freq=1.085562 start=2026-05-12 end=2026-05-23
0410_訂簽68萬 | spend=229 leads=None cpl=None ctr=3.722334 clicks=37.0 freq=1.071121 start=2026-05-12 end=2026-05-23
0512_雙捷運 | spend=83 leads=None cpl=None ctr=1.754386 clicks=5.0 freq=1.266667 start=2026-05-08 end=2026-05-18
0410_訂簽68萬 | spend=902 leads=None cpl=None ctr=3.267301 clicks=127.0 freq=1.166567 start=2026-05-13 end=2026-05-24
0508_黑馬B版 | spend=847 leads=None cpl=None ctr=1.99355 clicks=68.0 freq=1.254967 start=2026-05-13 end=2026-05-24
0508_黑馬B版 | spend=72 leads=None cpl=None ctr=1.567398 clicks=5.0 freq=1.541063 start=2026-05-20 end=進行中
0508_黑馬B版 | spend=121 leads=None cpl=None ctr=2.074074 clicks=14.0 freq=1.101142 start=2026-05-20 end=進行中
0424_南興角地V2 | spend=236 leads=None cpl=None ctr=1.99071 clicks=30.0 freq=1.136501 start=2026-05-05 end=2026-05-15
0424_南興角地V2 | spend=195 leads=None cpl=None ctr=2.362805 clicks=31.0 freq=1.217069 start=2026-05-05 end=2026-05-15
0430_南興訂簽68萬 | spend=46 leads=None cpl=None ctr=1.136364 clicks=2.0 freq=1.157895 start=2026-05-05 end=2026-05-15
0424_南興角地V2 | spend=334 leads=None cpl=None ctr=2.65316 clicks=55.0 freq=1.123577 start=2026-05-06 end=2026-05-16
0430_南興訂簽68萬 | spend=16 leads=None cpl=None ctr=1.25 clicks=1.0 freq=1.066667 start=2026-05-06 end=2026-05-16
0430_南興訂簽68萬 | spend=3 leads=None cpl=None ctr=0.0 clicks=0.0 freq=1.083333 start=2026-05-07 end=2026-05-17
0410_訂簽68萬new | spend=146 leads=None cpl=None ctr=2.597403 clicks=20.0 freq=1.075419 start=2026-05-07 end=2026-05-17
0430_南興訂簽68萬 | spend=15 leads=None cpl=None ctr=0.840336 clicks=1.0 freq=1.166667 start=2026-05-07 end=2026-05-17
0410_訂簽68萬new | spend=141 leads=None cpl=None ctr=2.690583 clicks=12.0 freq=1.085158 start=2026-05-07 end=2026-05-17
0507_黑馬A版 | spend=238 leads=None cpl=None ctr=3.508772 clicks=46.0 freq=1.181081 start=2026-05-05 end=2026-05-15
0507_黑馬A版 | spend=268 leads=None cpl=None ctr=4.197698 clicks=62.0 freq=1.154808 start=2026-05-07 end=2026-05-17
0507_黑馬A版 | spend=183 leads=None cpl=None ctr=2.901354 clicks=30.0 freq=1.159193 start=2026-05-05 end=2026-05-15
0508_黑馬B版 | spend=300 leads=None cpl=None ctr=2.814371 clicks=47.0 freq=1.111111 start=2026-05-07 end=2026-05-17
0507_黑馬A版 | spend=1 leads=None cpl=None ctr=0.0 clicks=0.0 freq=1.0 start=2026-05-07 end=2026-05-17
