分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2023-07-25,2026-08-25,30-55/溪州北斗西螺/農二代/戶外休閒,inactive,34460,11473,,15,,315.46666667,actions:onsite_conversion.messaging_conversation_started_7d,4732,9800,總經費,780,2.263494,3.003574,2026-07-16,2026-09-05
2023-07-25,2026-08-25,28-65/溪州+埤頭+西螺/591+買房+汽車修配,not_delivering,62362,13692,19,27,,277.77777778,actions:onsite_conversion.messaging_conversation_started_7d,7500,7500,總經費,2078,3.332157,4.55463,2023-09-22,2023-10-21
2023-07-25,2026-08-25,28-65/溪州+埤頭+西螺/591+買房+汽車修配,inactive,19865,6487,4,5,,556.2,actions:onsite_conversion.messaging_conversation_started_7d,2781,4600,總經費,634,3.191543,3.062278,2023-10-22,2023-11-21
2023-07-25,2026-08-25,28-65/溪州北斗竹塘西螺/傳產/青農/包租,not_delivering,18913,5395,,16,,181.25,actions:onsite_conversion.messaging_conversation_started_7d,2900,2900,總經費,804,4.251044,3.505653,2023-11-01,2023-11-21
2023-07-25,2026-08-25,28-65/溪州北斗竹塘西螺/傳產/青農/包租,not_delivering,36144,8028,4,32,,187.5,actions:onsite_conversion.messaging_conversation_started_7d,6000,6000,總經費,1755,4.855578,4.502242,2023-11-22,2023-12-21
2023-07-25,2026-08-25,28-65/溪州北斗竹塘西螺/傳產/青農/包租,not_delivering,21581,5634,7,19,,152.63157895,actions:onsite_conversion.messaging_conversation_started_7d,2900,2900,總經費,1210,5.606784,3.830493,2023-12-22,2024-01-21
2023-07-25,2026-08-25,28-65/溪州北斗竹塘西螺/傳產/青農/包租,inactive,20871,7028,13,8,,337.5,actions:onsite_conversion.messaging_conversation_started_7d,2700,2700,總經費,1178,5.644195,2.969693,2024-01-22,2024-01-31
2023-07-25,2026-08-25,28-60/西螺溪州/公務員/自營商/首購/年輕人興趣(0229調),inactive,20571,6063,3,16,,169.875,actions:onsite_conversion.messaging_conversation_started_7d,2718,4000,總經費,1185,5.760537,3.392875,2024-02-18,2024-03-09
2023-07-25,2026-08-25,30-65/西螺溪州/包租/自營/換屋/教師,not_delivering,8321,3509,4,18,,72.22222222,actions:onsite_conversion.messaging_conversation_started_7d,1300,1300,總經費,627,7.535152,2.371331,2024-03-01,2024-03-09
2023-07-25,2026-08-25,30-65/西螺溪州/包租/自營/換屋/教師,not_delivering,35754,9829,18,32,,159.375,actions:onsite_conversion.messaging_conversation_started_7d,5100,5100,總經費,2212,6.18672,3.637603,2024-03-11,2024-04-09
2023-07-25,2026-08-25,30-65/西螺溪州/包租/自營/換屋/教師,inactive,27460,8680,11,35,,117.54285714,actions:onsite_conversion.messaging_conversation_started_7d,4114,6000,總經費,1569,5.713765,3.163594,2024-04-10,2024-05-09
2023-07-25,2026-08-25,30-65/西螺溪州/包租/自營/換屋/教師,not_delivering,52044,13730,7,52,,134.21153846,actions:onsite_conversion.messaging_conversation_started_7d,6979,7000,總經費,2897,5.566444,3.790532,2024-05-10,2024-06-09
2023-07-25,2026-08-25,"30-65/二林 中科 埤頭 溪州 田中 北斗/中小型企業 傳產 (0515調)",inactive,2017,1099,,,,,,260,1500,總經費,122,6.048587,1.835305,2024-05-15,2024-05-24
2023-07-25,2026-08-25,30-65/西螺溪州/包租/自營/換屋/教師,not_delivering,31121,9445,4,34,,147.05882353,actions:onsite_conversion.messaging_conversation_started_7d,5000,5000,總經費,1959,6.294785,3.294971,2024-06-10,2024-07-09
2023-07-25,2026-08-25,28-60/溪州西螺虎尾/傳產/青農/自營/首購/成家(0710二調),not_delivering,61351,14391,27,60,,116.66666667,actions:onsite_conversion.messaging_conversation_started_7d,7000,7000,總經費,2802,4.567163,4.263151,2024-06-20,2024-07-19
2023-07-25,2026-08-25,"28-55/溪州鄉公所+5k/房地產興趣 (0627調)",inactive,2343,1322,,,,,,276,1200,總經費,108,4.609475,1.772315,2024-06-25,2024-07-08
2023-07-25,2026-08-25,"30-58/二林 埤頭 北斗 溪州/住飯店旅遊 年輕夫妻興趣",inactive,4718,2033,1,,,,,552,1500,總經費,186,3.942348,2.320708,2024-06-28,2024-07-08
2023-07-25,2026-08-25,32-60/北斗田尾溪州社頭/金屬製品業/傳產加工/成家(0712三調),not_delivering,39512,10646,8,12,,308.33333333,actions:onsite_conversion.messaging_conversation_started_7d,3700,3700,總經費,1605,4.062057,3.711441,2024-06-28,2024-07-23
2023-07-25,2026-08-25,"30-60/二林 埤頭 北斗 溪州/房地產興趣(跑互動)",inactive,1209,1028,,,,1.81818182,actions:post_engagement,60,2300,總經費,82,6.782465,1.17607,2024-07-01,2024-07-23
2023-07-25,2026-08-25,30-65/西螺溪州/包租/自營/換屋/教師,inactive,9455,3608,4,6,,222.16666667,actions:onsite_conversion.messaging_conversation_started_7d,1333,200,每日,753,7.96404,2.620565,2025-06-20,進行中
2023-07-25,2026-08-25,"28-55 / 北斗溪州 / 藍領社群娛樂",inactive,5359,2457,,,,,,753,200,每日,130,2.425826,2.181115,2026-01-23,進行中
2023-07-25,2026-08-25,"30-55 / 北斗溪州 / 汽車機械",inactive,4703,2107,,,,,,723,150,每日,114,2.423985,2.232084,2026-03-11,進行中
2023-07-25,2026-08-25,30-55/埤頭溪州西螺/換屋/農業興趣(0423調區域,inactive,131761,23719,2,51,3,273.09803922,actions:onsite_conversion.messaging_conversation_started_7d,13928,15400,總經費,2754,2.090148,5.555082,2026-03-19,2026-06-05
2023-07-25,2026-08-25,"30-55 / 田中溪州二水 / 畜牧/養殖漁業",inactive,8233,4259,,,,,,776,250,每日,299,3.631726,1.933083,2026-03-27,進行中
2023-07-25,2026-08-25,28-55/溪州竹塘西螺北斗/製造科技技術人員,active,695,572,,,,,,74,190,每日,31,4.460432,1.215035,2026-08-11,進行中
2023-07-25,2026-08-25,"30-55/溪州 北斗 西螺/現代&年輕夫妻 (0710調)",inactive,3277,1917,,,,,,533,2725,總經費,114,3.478792,1.709442,2024-07-08,2024-07-23
2023-07-25,2026-08-25,30-65/西螺溪州/包租/自營/換屋/教師(0726調),not_delivering,50812,13352,13,37,,216.21621622,actions:onsite_conversion.messaging_conversation_started_7d,8000,8000,總經費,2130,4.191923,3.805572,2024-07-10,2024-08-09
2023-07-25,2026-08-25,28-55/溪州西螺虎尾/傳產/青農/自營/首購/成家(0719三調),not_delivering,77949,20143,63,86,,81.39534884,actions:onsite_conversion.messaging_conversation_started_7d,7000,7000,總經費,3403,4.365675,3.869781,2024-07-20,2024-08-19
2023-07-25,2026-08-25,32-60/北斗田尾溪州社頭/金屬製品業/傳產加工/成家(0723四調),not_delivering,26941,7730,2,12,,237.25,actions:onsite_conversion.messaging_conversation_started_7d,2847,7300,總經費,999,3.708103,3.485252,2024-07-24,2024-08-23
2023-07-25,2026-08-25,30-65/溪州西螺二崙/畜牧業/農業/成家-互動,inactive,335408,39634,2,14,,3.83269415,actions:post_engagement,7995,8000,總經費,3163,0.943031,8.462633,2025-07-09,2025-11-05
2023-07-25,2026-08-25,"32-65 / 溪州北斗 / 食品業 / 紡織業 / 理財",inactive,54342,13504,1,10,,642,actions:onsite_conversion.messaging_conversation_started_7d,6420,10600,總經費,1397,2.570756,4.024141,2025-08-12,2025-10-21
